2025-12-01 17:10:50 | MainThread   | INFO     | ============================================================
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 11/79: grid_20251201_171050_603214_000110.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 12/79: grid_20251201_171050_603214_000120.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 13/79: grid_20251201_171050_603214_000130.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 14/79: grid_20251201_171050_603214_000140.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 15/79: grid_20251201_171050_603214_000150.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 16/79: grid_20251201_171050_603214_000160.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 17/79: grid_20251201_171050_603214_000170.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 18/79: grid_20251201_171050_603214_000180.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 19/79: grid_20251201_171050_603214_000190.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 20/79: grid_20251201_171050_603214_000200.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 21/79: grid_20251201_171050_603214_000210.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 22/79: grid_20251201_171050_603214_000220.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 23/79: grid_20251201_171050_603214_000230.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 24/79: grid_20251201_171050_603214_000240.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 25/79: grid_20251201_171050_603214_000250.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 26/79: grid_20251201_171050_603214_000260.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 27/79: grid_20251201_171050_603214_000270.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 28/79: grid_20251201_171050_603214_000280.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 29/79: grid_20251201_171050_603214_000290.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 30/79: grid_20251201_171050_603214_000299.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 31/79: grid_20251201_171050_603214_000309.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 32/79: grid_20251201_171050_603214_000319.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 33/79: grid_20251201_171050_603214_000329.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 34/79: grid_20251201_171050_603214_000339.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 35/79: grid_20251201_171050_603214_000349.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 36/79: grid_20251201_171050_603214_000359.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 37/79: grid_20251201_171050_603214_000369.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 38/79: grid_20251201_171050_603214_000379.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 39/79: grid_20251201_171050_603214_000389.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 40/79: grid_20251201_171050_603214_000399.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 41/79: grid_20251201_171050_603214_000409.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 42/79: grid_20251201_171050_603214_000419.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 43/79: grid_20251201_171050_603214_000429.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 44/79: grid_20251201_171050_603214_000439.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 45/79: grid_20251201_171050_603214_000449.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 46/79: grid_20251201_171050_603214_000459.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 47/79: grid_20251201_171050_603214_000469.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 48/79: grid_20251201_171050_603214_000479.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 49/79: grid_20251201_171050_603214_000489.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 50/79: grid_20251201_171050_603214_000499.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 51/79: grid_20251201_171050_603214_000509.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 52/79: grid_20251201_171050_603214_000519.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 53/79: grid_20251201_171050_603214_000529.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 54/79: grid_20251201_171050_603214_000539.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 55/79: grid_20251201_171050_603214_000549.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 56/79: grid_20251201_171050_603214_000559.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 57/79: grid_20251201_171050_603214_000569.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 58/79: grid_20251201_171050_603214_000579.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 59/79: grid_20251201_171050_603214_000589.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 60/79: grid_20251201_171050_603214_000599.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 61/79: grid_20251201_171050_603214_000609.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 62/79: grid_20251201_171050_603214_000619.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 63/79: grid_20251201_171050_603214_000629.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 64/79: grid_20251201_171050_603214_000639.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 65/79: grid_20251201_171050_603214_000649.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 66/79: grid_20251201_171050_603214_000659.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 67/79: grid_20251201_171050_603214_000669.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 68/79: grid_20251201_171050_603214_000679.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 69/79: grid_20251201_171050_603214_000689.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 70/79: grid_20251201_171050_603214_000699.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 71/79: grid_20251201_171050_603214_000709.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 72/79: grid_20251201_171050_603214_000719.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 73/79: grid_20251201_171050_603214_000729.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 74/79: grid_20251201_171050_603214_000739.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 75/79: grid_20251201_171050_603214_000749.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 76/79: grid_20251201_171050_603214_000759.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 77/79: grid_20251201_171050_603214_000769.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 78/79: grid_20251201_171050_603214_000779.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 已合并文件 79/79: grid_20251201_171050_603214_000789.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | ✓ 数据已成功合并: simulation_results\target_0.028_indenter_0.012\grid_20251201_171050_603214.npy
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 文件大小: 1.57 MB
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | Case完成: target=0.027999999999999997, indenter_x=0.012
2025-12-01 17:11:29 | MainThread   | INFO     | 进度: 3/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.012
2025-12-01 17:11:29 | ThreadPoolExecutor-0_0 | INFO     | 找到 79 个npy文件
2025-12-01 17:11:29 | ThreadPoolExecutor-0_6 | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:11:29 | ThreadPoolExecutor-0_0 | INFO     | 第一个文件形状: (17, 17, 3, 3), 数据类型: float64
2025-12-01 17:11:30 | ThreadPoolExecutor-0_7 | INFO     | 开始慢速下压...
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 合并后的形状: (79, 17, 17, 3, 3)
2025-12-01 17:11:30 | ThreadPoolExecutor-0_6 | INFO     | 模拟运行器初始化完成
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 总文件数: 79
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 1/79: grid_20251201_171050_595219_000010.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 2/79: grid_20251201_171050_595219_000019.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 3/79: grid_20251201_171050_595219_000029.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 4/79: grid_20251201_171050_595219_000039.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 5/79: grid_20251201_171050_595219_000049.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 6/79: grid_20251201_171050_595219_000059.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 7/79: grid_20251201_171050_595219_000069.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 8/79: grid_20251201_171050_595219_000080.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 9/79: grid_20251201_171050_595219_000090.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 10/79: grid_20251201_171050_595219_000100.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 11/79: grid_20251201_171050_595219_000110.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 12/79: grid_20251201_171050_595219_000120.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 13/79: grid_20251201_171050_595219_000130.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 14/79: grid_20251201_171050_595219_000140.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 15/79: grid_20251201_171050_595219_000150.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 16/79: grid_20251201_171050_595219_000160.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 17/79: grid_20251201_171050_595219_000170.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 18/79: grid_20251201_171050_595219_000180.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 19/79: grid_20251201_171050_595219_000190.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 20/79: grid_20251201_171050_595219_000200.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 21/79: grid_20251201_171050_595219_000210.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 22/79: grid_20251201_171050_595219_000220.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 23/79: grid_20251201_171050_595219_000230.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 24/79: grid_20251201_171050_595219_000240.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 25/79: grid_20251201_171050_595219_000250.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 26/79: grid_20251201_171050_595219_000260.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 27/79: grid_20251201_171050_595219_000270.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 28/79: grid_20251201_171050_595219_000280.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 29/79: grid_20251201_171050_595219_000290.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 30/79: grid_20251201_171050_595219_000299.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 31/79: grid_20251201_171050_595219_000309.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 32/79: grid_20251201_171050_595219_000319.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 33/79: grid_20251201_171050_595219_000329.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 34/79: grid_20251201_171050_595219_000339.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 35/79: grid_20251201_171050_595219_000349.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 36/79: grid_20251201_171050_595219_000359.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 37/79: grid_20251201_171050_595219_000369.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 38/79: grid_20251201_171050_595219_000379.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 39/79: grid_20251201_171050_595219_000389.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 40/79: grid_20251201_171050_595219_000399.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 41/79: grid_20251201_171050_595219_000409.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 42/79: grid_20251201_171050_595219_000419.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 43/79: grid_20251201_171050_595219_000429.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 44/79: grid_20251201_171050_595219_000439.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 45/79: grid_20251201_171050_595219_000449.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 46/79: grid_20251201_171050_595219_000459.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 47/79: grid_20251201_171050_595219_000469.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 48/79: grid_20251201_171050_595219_000479.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 49/79: grid_20251201_171050_595219_000489.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 50/79: grid_20251201_171050_595219_000499.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 51/79: grid_20251201_171050_595219_000509.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 52/79: grid_20251201_171050_595219_000519.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 53/79: grid_20251201_171050_595219_000529.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 54/79: grid_20251201_171050_595219_000539.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 55/79: grid_20251201_171050_595219_000549.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 56/79: grid_20251201_171050_595219_000559.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 57/79: grid_20251201_171050_595219_000569.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 58/79: grid_20251201_171050_595219_000579.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 59/79: grid_20251201_171050_595219_000589.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 60/79: grid_20251201_171050_595219_000599.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 61/79: grid_20251201_171050_595219_000609.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 62/79: grid_20251201_171050_595219_000619.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 63/79: grid_20251201_171050_595219_000629.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 64/79: grid_20251201_171050_595219_000639.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 65/79: grid_20251201_171050_595219_000649.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 66/79: grid_20251201_171050_595219_000659.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 67/79: grid_20251201_171050_595219_000669.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 68/79: grid_20251201_171050_595219_000679.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 69/79: grid_20251201_171050_595219_000689.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 70/79: grid_20251201_171050_595219_000699.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 71/79: grid_20251201_171050_595219_000709.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 72/79: grid_20251201_171050_595219_000719.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 73/79: grid_20251201_171050_595219_000729.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 74/79: grid_20251201_171050_595219_000739.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 75/79: grid_20251201_171050_595219_000749.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 76/79: grid_20251201_171050_595219_000759.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 77/79: grid_20251201_171050_595219_000769.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 78/79: grid_20251201_171050_595219_000779.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 已合并文件 79/79: grid_20251201_171050_595219_000789.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | ✓ 数据已成功合并: simulation_results\target_0.028_indenter_0.000\grid_20251201_171050_595219.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 文件大小: 1.57 MB
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | Case完成: target=0.027999999999999997, indenter_x=0.0
2025-12-01 17:11:30 | MainThread   | INFO     | 进度: 4/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.0
2025-12-01 17:11:30 | ThreadPoolExecutor-0_1 | INFO     | 找到 79 个npy文件
2025-12-01 17:11:30 | ThreadPoolExecutor-0_0 | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:11:30 | ThreadPoolExecutor-0_1 | INFO     | 第一个文件形状: (17, 17, 3, 3), 数据类型: float64
2025-12-01 17:11:30 | ThreadPoolExecutor-0_1 | INFO     | 合并后的形状: (79, 17, 17, 3, 3)
2025-12-01 17:11:30 | ThreadPoolExecutor-0_1 | INFO     | 总文件数: 79
2025-12-01 17:11:30 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 1/79: grid_20251201_171050_599215_000010.npy
2025-12-01 17:11:30 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 2/79: grid_20251201_171050_599215_000019.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 3/79: grid_20251201_171050_599215_000029.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 4/79: grid_20251201_171050_599215_000039.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 5/79: grid_20251201_171050_599215_000049.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 6/79: grid_20251201_171050_599215_000059.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 7/79: grid_20251201_171050_599215_000069.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 8/79: grid_20251201_171050_599215_000080.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 9/79: grid_20251201_171050_599215_000090.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 10/79: grid_20251201_171050_599215_000100.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 11/79: grid_20251201_171050_599215_000110.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 12/79: grid_20251201_171050_599215_000120.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 13/79: grid_20251201_171050_599215_000130.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 14/79: grid_20251201_171050_599215_000140.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 15/79: grid_20251201_171050_599215_000150.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 16/79: grid_20251201_171050_599215_000160.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 17/79: grid_20251201_171050_599215_000170.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 18/79: grid_20251201_171050_599215_000180.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 19/79: grid_20251201_171050_599215_000190.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 20/79: grid_20251201_171050_599215_000200.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 21/79: grid_20251201_171050_599215_000210.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 22/79: grid_20251201_171050_599215_000220.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 23/79: grid_20251201_171050_599215_000230.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 24/79: grid_20251201_171050_599215_000240.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 25/79: grid_20251201_171050_599215_000250.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 26/79: grid_20251201_171050_599215_000260.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 27/79: grid_20251201_171050_599215_000270.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 28/79: grid_20251201_171050_599215_000280.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 29/79: grid_20251201_171050_599215_000290.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 30/79: grid_20251201_171050_599215_000299.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 31/79: grid_20251201_171050_599215_000309.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 32/79: grid_20251201_171050_599215_000319.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 33/79: grid_20251201_171050_599215_000329.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 34/79: grid_20251201_171050_599215_000339.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 35/79: grid_20251201_171050_599215_000349.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 36/79: grid_20251201_171050_599215_000359.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 37/79: grid_20251201_171050_599215_000369.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 38/79: grid_20251201_171050_599215_000379.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 39/79: grid_20251201_171050_599215_000389.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 40/79: grid_20251201_171050_599215_000399.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 41/79: grid_20251201_171050_599215_000409.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 42/79: grid_20251201_171050_599215_000419.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 43/79: grid_20251201_171050_599215_000429.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 44/79: grid_20251201_171050_599215_000439.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 45/79: grid_20251201_171050_599215_000449.npy
2025-12-01 17:11:31 | ThreadPoolExecutor-0_1 | INFO     | 已合并文件 46/79: grid_20251201_171050_599215_000459.npy
